,output_56_r1_avg_train_loss,output_56_r1_train_accuracy,output_56_r1_avg_valid_loss,output_56_r1_valid_accuracy,output_56_r4_avg_train_loss,output_56_r4_train_accuracy,output_56_r4_avg_valid_loss,output_56_r4_valid_accuracy,output_56_r10_avg_train_loss,output_56_r10_train_accuracy,output_56_r10_avg_valid_loss,output_56_r10_valid_accuracy,output_56_r100_avg_train_loss,output_56_r100_train_accuracy,output_56_r100_avg_valid_loss,output_56_r100_valid_accuracy,output_28_r1_avg_train_loss,output_28_r1_train_accuracy,output_28_r1_avg_valid_loss,output_28_r1_valid_accuracy,output_28_r4_avg_train_loss,output_28_r4_train_accuracy,output_28_r4_avg_valid_loss,output_28_r4_valid_accuracy,output_28_r10_avg_train_loss,output_28_r10_train_accuracy,output_28_r10_avg_valid_loss,output_28_r10_valid_accuracy,output_28_r100_avg_train_loss,output_28_r100_train_accuracy,output_28_r100_avg_valid_loss,output_28_r100_valid_accuracy,output_14_r1_avg_train_loss,output_14_r1_train_accuracy,output_14_r1_avg_valid_loss,output_14_r1_valid_accuracy,output_14_r4_avg_train_loss,output_14_r4_train_accuracy,output_14_r4_avg_valid_loss,output_14_r4_valid_accuracy,output_14_r10_avg_train_loss,output_14_r10_train_accuracy,output_14_r10_avg_valid_loss,output_14_r10_valid_accuracy,output_14_r100_avg_train_loss,output_14_r100_train_accuracy,output_14_r100_avg_valid_loss,output_14_r100_valid_accuracy,output_7_r1_avg_train_loss,output_7_r1_train_accuracy,output_7_r1_avg_valid_loss,output_7_r1_valid_accuracy,output_7_r4_avg_train_loss,output_7_r4_train_accuracy,output_7_r4_avg_valid_loss,output_7_r4_valid_accuracy,output_7_r10_avg_train_loss,output_7_r10_train_accuracy,output_7_r10_avg_valid_loss,output_7_r10_valid_accuracy,output_7_r100_avg_train_loss,output_7_r100_train_accuracy,output_7_r100_avg_valid_loss,output_7_r100_valid_accuracy
0,0.03686049208045006,93.17166666666667,0.04824507130214419,98.26,0.13062359392642975,81.62,0.09609605863881417,96.67,0.13427239656448364,78.91666666666667,0.12640218626116762,95.88,2.2717792987823486,9.0,2.255761681458889,17.09,0.10045278072357178,91.35666666666667,0.055384845389292024,98.11,0.18203262984752655,73.32666666666667,0.2034038908015459,93.30000000000001,0.3118883967399597,61.46666666666667,0.2811867647493879,91.44,2.299863576889038,9.666666666666666,2.2975072975342092,9.55,0.01864650286734104,88.73333333333333,0.060761135775977984,97.72999999999999,0.33091357350349426,71.24666666666667,0.20086169137786597,93.58999999999999,0.39750248193740845,52.28333333333334,0.40155434634727544,86.26,2.3015754222869873,8.833333333333334,2.295956706389403,9.56,0.21440227329730988,77.81666666666666,0.18852988582773086,94.08,0.9207517504692078,40.086666666666666,0.6897471367548673,76.23,2.0566887855529785,13.8,1.8631862944517381,31.669999999999998,2.3075597286224365,8.833333333333334,2.3028631042211485,10.299999999999999
1,0.0482739582657814,98.125,0.0304893762147866,98.85000000000001,0.040831223130226135,96.37333333333333,0.07113672345160292,97.69,0.4272053837776184,95.36666666666666,0.09190883089039022,97.15,1.1879003047943115,41.0,1.02647687208194,62.29,0.09320332854986191,97.93833333333333,0.03999213342411587,98.66,0.11422498524188995,95.06666666666666,0.08796463328867386,96.84,0.10266726464033127,92.06666666666666,0.12514271720861778,95.71,1.9772155284881592,16.833333333333332,1.8711441205098078,40.0,0.045768652111291885,97.27166666666666,0.047571937825220324,98.35000000000001,0.18124647438526154,94.54,0.15132248774170876,95.11,0.33396047353744507,89.78333333333333,0.18341022446745625,94.24,1.9336216449737549,18.833333333333332,1.8974573149895058,29.79,0.16265910863876343,93.66833333333334,0.1342951945769481,95.53,0.3355850875377655,80.94,0.3623662092364751,88.41,0.7028308510780334,52.416666666666664,0.772066516467394,73.74000000000001,2.267310619354248,11.333333333333332,2.260781078766554,9.569999999999999
2,0.024674173444509506,98.72166666666666,0.02762251281633209,98.97,0.031503692269325256,97.53333333333333,0.052975067391227454,98.04,0.017350085079669952,96.71666666666667,0.10355971410619812,96.64,0.9148649573326111,70.16666666666667,0.5993279556815441,80.13,0.06871512532234192,98.61666666666666,0.031589650425116696,98.82,0.07533887773752213,96.79333333333334,0.07818473980594905,97.32,0.01989070512354374,95.91666666666666,0.10479200945570856,96.71,1.0941590070724487,50.16666666666667,1.0647373010332768,62.45,0.03544391319155693,97.88,0.04715204682463828,98.3,0.09507784992456436,95.82000000000001,0.0926368041202808,96.83,0.12734775245189667,93.5,0.13136442011156574,95.55,0.9599727392196655,46.166666666666664,1.1118624004033895,57.74,0.11782971024513245,95.295,0.11646087797215351,96.2,0.3238706588745117,89.37333333333333,0.24163761582130042,92.13,0.304949551820755,74.86666666666667,0.4929119328944347,84.26,1.7184302806854248,21.166666666666668,1.8303142873904643,30.98
3,0.0030634216964244843,98.94833333333334,0.02167603694042788,99.16,0.043069988489151,97.84666666666666,0.04657733329953865,98.42999999999999,0.04282856732606888,97.23333333333333,0.05860123272866939,97.92999999999999,0.31682249903678894,80.66666666666666,0.43253038534655786,87.33999999999999,0.08328184485435486,98.82333333333332,0.025990178034519956,99.08,0.07956446707248688,97.60666666666667,0.053725819724301495,98.25,0.1055746003985405,96.5,0.09790979440918025,96.84,0.4931967854499817,65.83333333333333,0.5976054078111281,81.41000000000001,0.05004340782761574,98.29166666666667,0.050686418723601565,98.29,0.11731744557619095,96.76666666666667,0.131228831763833,95.50999999999999,0.013393321074545383,94.35,0.10849768067754877,96.38,0.9823298454284668,64.16666666666667,0.7563281686833272,74.33,0.1469397395849228,96.08166666666666,0.09311906649516179,96.77,0.24476110935211182,92.27333333333333,0.20257724821567535,93.51,0.43378058075904846,83.78333333333333,0.38614752241529715,87.22999999999999,1.6301403045654297,34.833333333333336,1.5004857593239882,44.99
4,0.022423334419727325,99.14333333333335,0.02170140333178913,99.14,0.07703939080238342,98.25333333333333,0.05229038117119135,98.32,0.10159557312726974,97.6,0.057776385451105826,97.89999999999999,0.2595749795436859,86.33333333333333,0.27623480911820364,91.47,0.03226984292268753,98.97666666666667,0.03721847340989953,98.74000000000001,0.05493587628006935,98.04666666666667,0.0614355621763911,97.89999999999999,0.04170406609773636,97.56666666666666,0.10007535297289649,96.7,0.24127833545207977,82.0,0.37936403688329917,88.36,0.045989301055669785,98.45666666666666,0.04013653197594417,98.63,0.03765122592449188,97.03333333333333,0.05871531778039076,97.89999999999999,0.12789872288703918,96.01666666666667,0.0932852104492784,97.0,0.61470627784729,70.0,0.7109743690548035,76.82,0.04644475132226944,96.48666666666666,0.09609686274033709,96.91,0.22945977747440338,93.09333333333333,0.16361616575756135,94.63000000000001,0.1454145312309265,87.61666666666666,0.29921569392228353,90.53999999999999,1.2818126678466797,45.666666666666664,1.2903587019596345,53.37
5,0.0068187592551112175,99.24333333333333,0.020249591603481887,99.25,0.012560215778648853,98.80666666666667,0.05043624644167721,98.18,0.032197173684835434,97.8,0.08557204994087023,97.43,0.03486376255750656,91.16666666666666,0.35377839341676104,91.11,0.01758495159447193,99.16666666666667,0.021074607769081082,99.2,0.06025923416018486,98.28,0.05822610289144974,98.03,0.00774123752489686,97.8,0.09226222577919356,97.07000000000001,0.21118153631687164,86.66666666666667,0.34516431581085694,89.64,0.0402599535882473,98.66166666666668,0.0285251679060121,98.91,0.015101650729775429,97.54,0.05367911554490908,98.1,0.25031813979148865,96.65,0.14646805219280606,95.25,0.24051117897033691,79.66666666666666,0.5411721151322126,82.15,0.03611328825354576,97.04166666666667,0.08886092798545575,97.04,0.11902153491973877,94.03333333333333,0.1801635813063536,94.08999999999999,0.632524847984314,89.91666666666667,0.2517829694044896,92.22,1.2311476469039917,50.0,1.3070289238523214,51.83
6,0.0065195392817258835,99.30666666666667,0.021489945008234385,99.08,0.004038740415126085,98.9,0.0425964489680691,98.47,0.1378287523984909,98.68333333333334,0.05892292605685958,98.22999999999999,0.2060689628124237,91.16666666666666,0.2688141786433661,92.35,0.007876178249716759,99.23166666666667,0.02866193711461398,98.92,0.029737967997789383,98.60666666666667,0.04944217235196191,98.19,0.01741042733192444,98.05,0.06616603001384647,97.83,0.32729804515838623,87.83333333333333,0.3375003510035383,89.28,0.04360871762037277,98.715,0.028994417840388056,98.83,0.10376908630132675,97.75333333333333,0.05889120201269785,98.00999999999999,0.10062985122203827,96.6,0.11010014672669619,96.81,0.3825734853744507,81.33333333333333,0.5013715610481225,84.17,0.15267693996429443,97.24166666666667,0.08601947768758504,97.28999999999999,0.10217683762311935,94.60666666666665,0.1428483842084041,95.28999999999999,0.18314523994922638,91.5,0.2339000913839883,92.47999999999999,0.9248629212379456,54.333333333333336,1.0954786395797362,62.129999999999995
7,0.011706884950399399,99.40166666666667,0.02234711772418963,99.11999999999999,0.010896637104451656,99.10666666666667,0.040147857452468134,98.63,0.06914687156677246,98.3,0.06622894751175269,97.92999999999999,0.06836838275194168,93.16666666666666,0.45667861150995565,89.97,0.028917822986841202,99.31166666666667,0.02558782004351274,99.18,0.10648875683546066,98.82,0.06447490230680276,97.89,0.0020346525125205517,98.46666666666667,0.06439908981113919,97.92,0.144164577126503,90.66666666666666,0.2708566911900655,91.29,0.003999112173914909,98.91333333333333,0.022905177156178232,99.14,0.07986839860677719,97.88,0.072141498960077,97.7,0.08350618183612823,96.46666666666667,0.0980969300502553,96.99,0.3219679892063141,80.83333333333333,0.4406651433509512,86.56,0.02472887746989727,97.58833333333334,0.08618835682192674,97.26,0.14016269147396088,95.32666666666667,0.14573128750691047,95.37,0.15114784240722656,92.03333333333333,0.230366212166607,92.86,0.8543921709060669,57.99999999999999,1.0353705304173322,62.160000000000004
8,0.00013058356125839055,99.41333333333333,0.01927463913783028,99.25,0.012452774681150913,99.08666666666667,0.040075548127508506,98.76,0.0006292130565270782,98.51666666666667,0.07630983623853528,97.97,0.036749474704265594,91.5,0.2584366996739752,93.06,0.036311086267232895,99.375,0.021160192142932105,99.22999999999999,0.002427488099783659,98.80666666666667,0.045547999593859106,98.48,0.2153686285018921,98.56666666666666,0.10316576366713913,97.32,0.09268120676279068,91.83333333333333,0.3821658313017673,90.22,0.007401349488645792,99.00333333333333,0.03674800857567252,98.78,0.1455978900194168,98.14,0.05514017761183473,98.22,0.3035387694835663,96.89999999999999,0.07672962834980214,97.58,0.4958576560020447,86.16666666666667,0.35299055444267696,89.95,0.020320363342761993,97.80833333333334,0.08170622264823088,97.38,0.1416909545660019,95.98666666666666,0.13461854521376201,95.71,0.39589375257492065,93.33333333333333,0.2036968652630607,93.62,0.8419923782348633,60.0,0.948279242293957,67.69
9,0.0013429702958092093,99.49,0.0312791953358847,98.88,0.019192542880773544,98.96666666666667,0.03616047388417288,98.65,0.000886943016666919,98.9,0.08974503049431713,98.15,0.050127994269132614,93.83333333333333,0.2767812027133261,93.27,0.0036769970320165157,99.40833333333333,0.024338230767917152,99.09,0.04809432849287987,99.06,0.0517233320293972,98.29,0.01605783961713314,98.78333333333333,0.06868979938973588,97.89999999999999,0.13087816536426544,89.83333333333333,0.24974727946130607,93.05,0.0037791819777339697,98.99,0.027026926807593554,98.96000000000001,0.032868530601263046,98.17333333333333,0.06461628608835432,97.86,0.031098488718271255,97.71666666666667,0.07256096743614575,97.77,0.2633357346057892,87.0,0.3487048134542046,89.12,0.03191264346241951,97.96000000000001,0.06680612697695884,97.86,0.0887671411037445,95.91333333333333,0.13499722324120692,95.89,0.04079413786530495,93.63333333333334,0.2043689088895917,93.51,0.9163320064544678,65.16666666666666,0.9486450478434563,67.80000000000001
10,0.008312486112117767,99.43666666666667,0.020328778065539573,99.25,0.004596451763063669,99.38666666666667,0.05787223380190344,98.35000000000001,0.10300585627555847,98.71666666666667,0.11536962149283425,96.89,0.014174561947584152,91.66666666666666,0.3588650907115199,90.74,0.022076141089200974,99.44666666666667,0.02837424839246803,98.97,0.031800027936697006,99.11999999999999,0.0519015203597239,98.38,0.02035948634147644,98.93333333333332,0.07093940434718131,97.92,0.06298878788948059,93.66666666666667,0.26102968541762006,93.17,0.018485845997929573,99.11333333333333,0.022351027487438373,99.14,0.05395568907260895,98.28,0.0534013258263421,98.33,0.0033008831087499857,97.66666666666667,0.08856375047290409,97.32,0.10358984768390656,87.0,0.3614901698863086,89.64999999999999,0.0029643671587109566,98.10166666666666,0.07946488303609957,97.61999999999999,0.09707007557153702,96.41333333333333,0.16567550246150065,94.84,0.350540429353714,93.65,0.2025876294549865,93.67,0.7755825519561768,68.16666666666666,1.102381448715161,62.07
11,0.0004968795110471547,99.55833333333334,0.01939090464517134,99.22999999999999,0.023602403700351715,99.40666666666667,0.05193442966227826,98.46000000000001,0.0008487571030855179,98.71666666666667,0.06288923229447345,98.09,0.0163608118891716,93.83333333333333,0.26181815988354334,93.11,0.039511412382125854,99.48666666666666,0.029207582645773444,99.19,0.012386055663228035,99.2,0.04627511451895444,98.53,0.08379390835762024,99.23333333333333,0.06079919203069167,98.15,0.10046876966953278,95.33333333333334,0.320961166293238,92.91,0.0008531378698535264,99.12833333333333,0.02446885207591083,99.14,0.09506555646657944,98.30666666666666,0.05354314355346828,98.36,0.026873763650655746,98.05,0.15092618209074807,96.61,0.29677852988243103,89.83333333333333,0.3611264881880906,90.12,0.057161495089530945,98.24000000000001,0.061422394427399225,98.02,0.06775794178247452,95.96666666666667,0.13658975528027767,95.96000000000001,0.22941099107265472,94.68333333333334,0.2126646181120752,93.69,0.7398155927658081,65.33333333333333,0.8700620968563434,71.17
12,0.004037329461425543,99.56,0.020938473187505642,99.22,0.009238118305802345,99.28,0.04318541629263797,98.48,0.0027756262570619583,99.15,0.06602882495404316,98.2,0.018809925764799118,95.0,0.2651130960467316,93.71000000000001,0.0007148542208597064,99.55833333333334,0.021800815861449035,99.29,0.0352318175137043,99.18666666666667,0.05417379444444146,98.61,0.01198346633464098,99.08333333333333,0.058035765264989436,98.41,0.03609469160437584,94.16666666666667,0.27697334400316975,93.27,0.003947963938117027,99.23833333333333,0.022216236169370882,99.13,0.01850895956158638,98.61333333333333,0.050154133298350737,98.31,0.07178780436515808,97.43333333333334,0.09635202378334586,97.07000000000001,0.13373388350009918,89.0,0.3389001424687031,89.87,0.06324509531259537,98.4,0.07184780249969126,97.85000000000001,0.0243977177888155,96.62666666666667,0.11767075368418144,96.19,0.12027207016944885,95.01666666666667,0.20243696990804985,93.76,1.055391550064087,70.33333333333334,0.7940904451295351,73.86
13,0.005136879161000252,99.62166666666667,0.022257437870219013,99.15,0.027218833565711975,99.4,0.04223827936141625,98.77,3.291413304395974e-05,99.18333333333334,0.10885284655343569,97.88,0.10513939708471298,95.16666666666667,0.35079684664285593,93.17999999999999,0.003196930279955268,99.54833333333333,0.02756620299176295,99.17,0.0022632847540080547,99.28,0.05258836092513938,98.61999999999999,0.0011957791866734624,99.11666666666666,0.06286752814480678,98.26,0.005709751974791288,94.16666666666667,0.2535692902538591,93.64,0.05951070785522461,99.28666666666666,0.037882153406173576,98.77,0.06033511459827423,98.81333333333333,0.051819237522207774,98.29,0.016430843621492386,98.05,0.06923001442306159,97.82,0.06754252314567566,90.66666666666666,0.29546944338989517,92.25999999999999,0.02908053807914257,98.44500000000001,0.08564572218948832,97.41,0.052041612565517426,97.11333333333333,0.13219865105855158,96.02000000000001,0.14821948111057281,95.28333333333333,0.1808897168808378,94.95,0.5406309366226196,74.83333333333333,0.7216935536991327,76.94
14,0.050522930920124054,99.58166666666666,0.0209892324572791,99.28,0.0008356731268577278,99.42,0.06475218771484857,98.49,0.0719759538769722,98.91666666666666,0.05476973441270671,98.21,0.072410449385643,93.66666666666667,0.26532628000952685,93.33,0.0032555945217609406,99.555,0.02546786948224531,99.22,0.011412827298045158,99.40666666666667,0.0556931387176379,98.39,0.00038057498750276864,98.81666666666666,0.07696673473457065,98.09,0.09805987775325775,95.0,0.3153295617040175,92.86999999999999,0.008402849547564983,99.29,0.025968019061390527,99.00999999999999,0.023848630487918854,98.65333333333334,0.03971027215429319,98.69,0.024837851524353027,98.1,0.0845654064858023,97.45,0.09357338398694992,92.83333333333333,0.30892438561810803,92.44,0.035229962319135666,98.63333333333333,0.06893224175720929,98.07000000000001,0.25342056155204773,96.91333333333333,0.13062107391082323,95.69,0.03793831169605255,95.31666666666668,0.1568911874507112,95.00999999999999,0.3476155698299408,77.16666666666666,0.76303112344482,75.17
15,0.0002131170913344249,99.65166666666667,0.019235706960875502,99.3,0.008851595222949982,99.35333333333334,0.03557335750762528,98.76,0.003903630655258894,99.33333333333333,0.08157432836614913,97.88,0.027210373431444168,95.0,0.29713944890290106,92.9,0.026290029287338257,99.60333333333334,0.02783546298092122,99.19,0.0006993272691033781,99.28,0.06071099422525805,98.34,0.000655955052934587,99.26666666666667,0.06682635438634996,98.17,0.05565398186445236,95.33333333333334,0.3358493328841854,92.71000000000001,0.06159548833966255,99.33,0.03849866670386221,98.8,0.034137971699237823,98.74666666666667,0.06687672376835671,98.06,0.0012559726601466537,98.41666666666666,0.10355644321260535,97.25,0.050952766090631485,93.16666666666666,0.3286401810779726,92.36999999999999,0.02885923720896244,98.67333333333333,0.07546367694456609,97.83,0.05399240925908089,96.94666666666667,0.11608816747768567,96.46000000000001,0.007408483419567347,95.7,0.1747785655569691,95.0,0.4573250710964203,80.16666666666666,0.6639931318469536,80.15
16,0.004636222496628761,99.61166666666666,0.028772020915009005,99.2,0.008271370083093643,99.43333333333332,0.04869988025194079,98.4,0.0003861063742078841,99.15,0.07480305801411774,98.07000000000001,0.017071694135665894,95.66666666666667,0.25634840349289917,94.71000000000001,0.00031758658587932587,99.60666666666667,0.030694353282249207,99.19,0.0024040285497903824,99.52,0.04725093694716447,98.57000000000001,0.012021592818200588,99.21666666666667,0.116536804276786,97.57000000000001,0.15227431058883667,94.66666666666667,0.2893175473033737,94.04,0.0026936051435768604,99.33166666666666,0.02608900325960862,99.05000000000001,0.027793359011411667,98.38666666666667,0.04554341385403696,98.34,0.0035239262506365776,97.85000000000001,0.09442832908814289,97.39,0.04048386216163635,93.66666666666667,0.3182866993219926,92.21000000000001,0.010926205664873123,98.815,0.0715102109258087,97.85000000000001,0.05340629816055298,97.54,0.14523269107135442,95.57,0.019525479525327682,96.25,0.17255131461551615,94.91000000000001,0.44818586111068726,81.66666666666667,0.6893459782481958,78.09
17,0.002226651180535555,99.60666666666667,0.02270430672940212,99.28,0.0007231190684251487,99.56666666666666,0.04170916616119659,98.7,0.002696214010939002,99.48333333333333,0.08363443559256893,98.16,0.002693592570722103,95.83333333333334,0.30908100676128925,94.3,0.0014393858145922422,99.57333333333334,0.032034477611420864,99.11,0.0014615232357755303,99.42,0.04385956397909934,98.7,0.0011651408858597279,99.06666666666666,0.08208889600348065,97.94,0.05874604731798172,93.33333333333333,0.4557821237935852,89.91,0.01047553401440382,99.47833333333334,0.036208805915427945,98.82,0.006346413400024176,98.98666666666666,0.045403030508448586,98.5,0.09987764060497284,98.43333333333332,0.07639644869438528,97.78999999999999,0.04476167634129524,93.0,0.37581004581760424,90.34,0.13374382257461548,98.85833333333333,0.0788030988859156,97.72,0.12198174744844437,97.59333333333333,0.11392400543897963,96.52,0.015130322426557541,96.39999999999999,0.19259742659573348,94.53,0.3660290539264679,81.83333333333334,0.692744193598628,81.61
